"URL","Size","# of Outlinks","Content-Type"
"https://www.latimes.com/coupon-codes/life-extension","262599 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/newegg/newegg-blackfriday","146927 Byte","83","text/html"
"https://www.latimes.com/coupon-codes/vessi","301121 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/philosophy","285857 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/shein/shein-black-friday","134087 Byte","86","text/html"
"https://www.latimes.com/coupon-codes/orange-theory","217719 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/express/express-black-friday","135752 Byte","82","text/html"
"https://www.latimes.com/local/obituaries/la-me-bob-oates29-2009apr29-story.html","297172 Byte","198","text/html"
"https://www.latimes.com/sports/ucla/story/2024-02-04/ucla-womens-basketball-loses-stanford-recap","317034 Byte","207","text/html"
"https://www.latimes.com/world-nation/story/2024-02-13/pakistans-former-premier-sharif-and-allies-agree-to-form-a-coalition","308811 Byte","201","text/html"
"https://www.latimes.com/coupon-codes/wind-and-weather","277498 Byte","351","text/html"
"https://www.latimes.com/sitemap/1983/4","200710 Byte","175","text/html"
"https://www.latimes.com/california/story/2020-12-20/los-angeles-county-usc-medical-center-icu-full","317243 Byte","202","text/html"
"https://www.latimes.com/sports/story/2024-02-06/brock-purdy-mr-irrelevant-super-bowl-lviii-49ers-chiefs","333003 Byte","235","text/html"
"https://www.latimes.com/opinion/story/2021-01-28/fox-news-chris-stirewalt-firing-arizona","338115 Byte","209","text/html"
"https://www.latimes.com/archives/la-xpm-2007-oct-22-sp-galaxy22-story.html","307382 Byte","207","text/html"
"https://www.latimes.com/lifestyle/story/2022-11-11/la-affairs-shanti-nelson","341345 Byte","213","text/html"
"https://www.latimes.com/coupon-codes/bodi-bike","198268 Byte","354","text/html"
"https://www.latimes.com/california/story/2021-08-29/rice-farmers-water-rights-drought-california","367156 Byte","222","text/html"
"https://www.latimes.com/world-nation/story/2020-10-13/thailand-king-richest-transparency","359599 Byte","232","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2021-01-19/fox-news-political-editor-chris-stirewalt-out-in-company-restructuring","315809 Byte","208","text/html"
"https://www.latimes.com/sports/story/2024-01-28/ravens-turnovers-afc-championship-chiefs-return-super-bowl","333764 Byte","214","text/html"
"https://www.latimes.com/sports/lakers/story/2020-01-26/ucla-players-react-to-kobe-bryant-death","307833 Byte","209","text/html"
"https://www.latimes.com/coupon-codes/orthofeet","268027 Byte","354","text/html"
"https://www.latimes.com/world-nation/story/2023-08-05/pakistans-former-prime-minister-imran-khan-arrested-after-corruption-conviction","318405 Byte","206","text/html"
"https://www.latimes.com/sports/ucla/story/2023-02-17/londynn-jones-ucla-basketball-california","306115 Byte","203","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-11-13/marlon-wayans-transgender-son-kai-comedy-special","316742 Byte","216","text/html"
"https://www.latimes.com/ocb2b/filemon-carrillo","231095 Byte","177","text/html"
"https://www.latimes.com/coupon-codes/wayfair/wayfair-black-friday","131793 Byte","82","text/html"
"https://www.latimes.com/coupon-codes/tire-kingdom","241528 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/midwayusa","201732 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ornament-shop","204201 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/sam-edelman","233617 Byte","354","text/html"
"https://www.latimes.com/ocb2b/matt-hoffman","230480 Byte","177","text/html"
"https://www.latimes.com/entertainment-arts/story/2022-07-18/desus-mero-showtime-show-end-after-four-years-separate-projects","313622 Byte","209","text/html"
"https://www.latimes.com/politics/story/2021-06-10/katie-hill-revenge-porn-violence-against-women-act","330817 Byte","214","text/html"
"https://www.latimes.com/world/asia/la-fg-pakistan-election-20180726-story.html","323968 Byte","208","text/html"
"https://www.latimes.com/coupon-codes/axa-travel-insurance","219740 Byte","352","text/html"
"https://www.latimes.com/sports/ucla/story/2024-01-12/ucla-womens-basketball-selflessness-undefeated-start","335382 Byte","215","text/html"
"https://www.latimes.com/sports/story/2024-01-28/49ers-overcome-17-point-deficit-beat-lions-meet-chiefs-super-bowl","341412 Byte","215","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-12-05/republican-primary-debate-newsnation-desantis-haley-trump","347191 Byte","220","text/html"
"https://www.latimes.com/local/lanow/la-me-ln-centinela-lawsuit-20150416-story.html","312014 Byte","207","text/html"
"https://www.latimes.com/world-nation/story/2023-05-15/thailand-election-opposition-parties-win-big","333030 Byte","214","text/html"
"https://www.latimes.com/coupon-codes/the-honest-company-","229458 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/vitacost/vitacost-blackfriday","133985 Byte","83","text/html"
"https://www.latimes.com/local/california/la-me-breeze-pulitzer-20150421-story.html","308751 Byte","203","text/html"
"https://www.latimes.com/archives/la-xpm-2004-may-04-fg-thaksin4-story.html","306393 Byte","199","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2019-09-21/the-numbers-from-fox-news-pollsters-dont-lie-whether-president-trump-likes-it-or-not","333040 Byte","209","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2023-11-12/snl-recap-timothee-chalamet-alec-baldwin","347352 Byte","226","text/html"
"https://www.latimes.com/sports/ucla/story/2020-12-07/international-athletes-ucla-coronavirus-lawsuit","336147 Byte","214","text/html"
"https://www.latimes.com/coupon-codes/morphe","280631 Byte","354","text/html"
"https://www.latimes.com/world-nation/story/2024-01-18/pakistan-launches-retaliatory-airstrikes-iran","342678 Byte","218","text/html"
"https://www.latimes.com/business/story/2021-07-26/what-hipaa-is-and-is-not-a-primer-on-the-healthcare-privacy-law","322674 Byte","214","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2023-03-28/charlamagne-tha-god-snoop-dogg-news-anchor-fired-wlbt","342707 Byte","219","text/html"
"https://www.latimes.com/ocb2b/pamela-estes","230923 Byte","177","text/html"
"https://www.latimes.com/coupon-codes/calvin-klein","216764 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/bloomingdales/bloomingdales-black-friday","141140 Byte","100","text/html"
"https://www.latimes.com/coupon-codes/journeys/journeys-black-friday","146980 Byte","86","text/html"
"https://www.latimes.com/coupon-codes/reverb","207243 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ecobee","238732 Byte","351","text/html"
"https://www.latimes.com/ocb2b/kristin-byrnes","227298 Byte","174","text/html"
"https://www.latimes.com/business/story/2022-09-29/people-share-their-retirement-401k-social-security-stories","412264 Byte","228","text/html"
"https://www.latimes.com/entertainment-arts/awards/story/2023-06-21/wanda-sykes-drag-shows-oscars-slap-im-an-entertainer-netflix","341028 Byte","201","text/html"
"https://www.latimes.com/business/technology/story/2022-09-06/venmo-zelle-scams-money-sent-by-accident","351753 Byte","217","text/html"
"https://www.latimes.com/coupon-codes/air-canada","200128 Byte","352","text/html"
"https://www.latimes.com/archives/la-xpm-1992-11-19-mn-942-story.html","297190 Byte","199","text/html"
"https://www.latimes.com/sports/ucla/la-sp-ucla-women-ncaa-20160318-story.html","305900 Byte","200","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2021-10-07/dave-chappelle-special-transphobic-comments-netflix-backlash","351833 Byte","220","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2022-08-11/a-successor-is-named-for-chris-wallace-on-fox-news-sunday","319160 Byte","211","text/html"
"https://www.latimes.com/california/story/2021-08-13/back-to-nashville","320262 Byte","203","text/html"
"https://www.latimes.com/world-nation/story/2023-08-22/former-thai-leader-thaksin-goes-to-jail","342067 Byte","217","text/html"
"https://www.latimes.com/lifestyle/story/2022-09-22/mental-health-rehab-filipino-american-substance-abuse-change-your-algorithm","392158 Byte","223","text/html"
"https://www.latimes.com/coupon-codes/havenly","235981 Byte","351","text/html"
"https://www.latimes.com/lifestyle/filipino-american-mental-health-videos-123","261618 Byte","187","text/html"
"https://www.latimes.com/world-nation/story/2024-02-03/ex-pakistan-premier-imran-khan-and-wife-sentenced-to-prison-for-marriage-law-conviction","309381 Byte","200","text/html"
"https://www.latimes.com/california/story/2021-12-28/californians-moving-nashville","405416 Byte","209","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-09-09/lil-nas-x-documentary-long-live-montero-premiere-delayed-bomb-threat-tiff","315831 Byte","215","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-12-11/ousted-fox-news-host-tucker-carlson-is-launching-a-streaming-service","319749 Byte","215","text/html"
"https://www.latimes.com/sports/ucla/story/2020-12-06/ucla-womens-basketball-arizona-state","305053 Byte","203","text/html"
"https://www.latimes.com/coupon-codes/designashirt","195973 Byte","352","text/html"
"https://www.latimes.com/world/asia/la-fg-pakistan-election-bombing-20180713-story.html","323269 Byte","205","text/html"
"https://www.latimes.com/business/technology/story/2022-05-24/moving-your-drivers-license-from-your-wallet-to-your-phone-privacy-pros-and-cons","384808 Byte","229","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2023-01-18/leslie-jones-the-daily-show-guest-host-trevor-noah","356971 Byte","227","text/html"
"https://www.latimes.com/business/story/2022-09-29/why-young-people-should-fight-for-social-security-benefits","379178 Byte","229","text/html"
"https://www.latimes.com/ocb2b/kevin-sadati","231106 Byte","177","text/html"
"https://www.latimes.com/coupon-codes/wheelhero","278548 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/guess","203934 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/bellelily","249221 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/instyler","212004 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/miniature-market","224180 Byte","352","text/html"
"https://www.latimes.com/ocb2b/michael-hunn","231004 Byte","177","text/html"
"https://www.latimes.com/business/story/2022-09-29/are-you-ready-to-retire-heres-what-you-need-to-know","384641 Byte","256","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-11-01/kal-penn-book-gay-you-cant-be-serious","318963 Byte","209","text/html"
"https://www.latimes.com/world-nation/story/2024-01-19/could-it-escalate-a-look-at-what-is-behind-iran-and-pakistans-airstrikes","311292 Byte","207","text/html"
"https://www.latimes.com/sports/ucla/story/2023-12-07/londynn-jones-kiki-rice-ucla-cal-state-northridge","312166 Byte","207","text/html"
"https://www.latimes.com/ocb2b/david-s-gazzaniga","231726 Byte","177","text/html"
"https://www.latimes.com/sports/ucla/story/2024-01-05/ucla-gymnastics-hoping-compete-ncaa-title","334932 Byte","215","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2021-03-29/lil-nas-x-montero-satanic-panic","339832 Byte","225","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-12-22/a-wild-year-for-cable-news-shakeups-firings-and-falling-ratings-fox-news-cnn-msnb","335995 Byte","219","text/html"
"https://www.latimes.com/opinion/op-ed/la-oe-arellano-california-quitters-20181003-story.html","317728 Byte","212","text/html"
"https://www.latimes.com/california/story/2024-02-13/boy-killed-and-grandmother-wounded-in-gardena-hit-and-run","307550 Byte","206","text/html"
"https://www.latimes.com/lifestyle/story/2022-09-22/filipino-american-mental-health-substance-use-disorders","372600 Byte","229","text/html"
"https://www.latimes.com/coupon-codes/hatch-collection","203999 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2022-03-07/what-dr-christine-catipon-tells-her-filipino-american-clients","375663 Byte","233","text/html"
"https://www.latimes.com/california/story/2024-02-15/fire-extinguishers-used-to-smuggle-fentanyl-in-from-mexico","315321 Byte","209","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-11-07/improv-60-and-still-standing-netflix-special","344543 Byte","217","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2024-01-16/lil-nas-x-apology-j-christ-video-christians","358370 Byte","228","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-09/insidious-red-door-indiana-jones-5-box-office","310098 Byte","210","text/html"
"https://www.latimes.com/sports/ucla/story/2024-02-04/ucla-softball-plans-resurgence-after-shocking-collapse","331313 Byte","211","text/html"
"https://www.latimes.com/ocb2b/meymuna-hussein-cattan","231437 Byte","177","text/html"
"https://www.latimes.com/sports/highschool/story/2021-12-19/gabriela-jaquez-jaime-jaquez-jr-camarillo-ucla-basketball","350003 Byte","198","text/html"
"https://www.latimes.com/world-nation/story/2022-04-10/pakistan-prime-minister-ouster","315267 Byte","201","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-09-26/daytime-late-night-talk-shows-writers-strike","345478 Byte","222","text/html"
"https://www.latimes.com/business/story/2022-09-29/are-calpers-calstrs-other-pension-plans-headed-for-crisis","367735 Byte","217","text/html"
"https://www.latimes.com/ocb2b/vincent-rice","229984 Byte","177","text/html"
"https://www.latimes.com/coupon-codes/architectural-depot","214389 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/blue-mercury","202268 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/olaplex","234084 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/1800petsupplies","255141 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/burts-bees","197774 Byte","354","text/html"
"https://www.latimes.com/business/story/2022-09-29/what-to-know-about-calsavers-retirement-plan","356323 Byte","226","text/html"
"https://www.latimes.com/ocb2b/jeff-ingham","230629 Byte","177","text/html"
"https://www.latimes.com/world-nation/story/2023-08-17/pakistan-muslims-mob-attacks-christians-churches","336935 Byte","211","text/html"
"https://www.latimes.com/entertainment/movies/la-et-mn-crazy-rich-asians-ronny-chieng-20180810-story.html","311848 Byte","206","text/html"
"https://www.latimes.com/ocb2b/brian-chang","230879 Byte","177","text/html"
"https://www.latimes.com/sports/ucla/story/2020-12-19/michaela-onyenwere-natalie-chou-ucla-women-cal","312176 Byte","205","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-07-10/new-york-times-closing-sports-department-the-athletic-newspapers-joe-kahn","318349 Byte","210","text/html"
